clique number, clique size,pagerank with weight,highesnode, pagerank without weight ,highesnode ,eigen with weight,highesnode, eigen without weight,highesnode,degree,highesnode
237,3,0.000250667658028,2448,0.000228627745516,2593,0.000877639315351,2593,0.00803868146421,2425,26.0,2593,
238,3,0.000270458859615,2598,0.000261115398919,2598,0.00985280473805,2592,0.0431793975664,2598,79.6666666667,2598,
239,3,0.000367242636013,2598,0.000356206786941,2598,0.0100536355669,2598,0.0490869727424,2598,112.0,2598,
240,3,0.000120023466616,2406,9.610888051e-05,2406,0.000425300991955,2406,0.0069609858321,2406,8.66666666667,2406,
241,3,0.000283954186486,2587,0.000290122570282,2587,0.714775240439,2587,0.687123611115,2587,150.666666667,2587,
242,3,0.000238315567219,2608,0.000273996702031,2608,0.00121703618211,2608,0.00956265274007,2100,41.6666666667,2608,
243,3,0.000120771407618,2761,0.000163636810447,2761,1.98431766267e-11,2761,1.7472188298e-07,2761,17.3333333333,2761,
244,3,0.000147720037605,2762,0.000161315463944,2762,2.07074328346e-10,2709,4.21335969069e-07,2762,15.6666666667,2762,
245,3,0.000129138230305,2683,0.000169247449882,2683,1.25041033913e-10,2701,3.35776144937e-07,2701,16.3333333333,2683,
246,3,0.000120385648383,2761,0.000166785325357,2761,1.94827640677e-11,2761,1.72777441588e-07,2761,17.6666666667,2761,
247,3,0.000217098781086,2819,0.000245972883806,2819,3.47481651086e-11,2688,2.01369775923e-07,2819,32.3333333333,2819,
248,3,0.00021281891997,2937,0.000243900924229,2937,4.96975979676e-11,2869,2.29712502814e-07,2937,36.0,2937,
249,3,0.000276192296782,2903,0.000255673391704,2903,3.36768864226e-10,2889,4.30598486818e-07,2947,28.3333333333,2903,
250,3,0.000237877648556,2950,0.000278133845229,2950,6.37835341934e-11,2950,2.54650927188e-07,2950,37.6666666667,2950,
251,3,0.000294764945183,2965,0.000358564651217,2852,5.59273511058e-11,2965,2.77240081992e-07,2965,55.3333333333,2852,
252,3,0.000211771699393,2968,0.000264874522763,2968,1.5164563492e-09,2968,1.41307938368e-06,2968,29.3333333333,2968,
253,3,0.00021943402364,2741,0.000102783642555,2640,5.49749522648e-12,2640,1.40817584493e-07,2741,3.0,2640,
254,3,0.000143150909439,2988,0.000190202433003,2761,2.7096812353e-11,2988,1.87406041553e-07,2988,24.6666666667,2988,
255,3,0.000348837436814,2742,0.000333683724523,2742,5.59069586074e-11,2742,2.64515172702e-07,2742,53.3333333333,2742,
256,3,0.000321165992595,2996,0.000325796601332,2852,6.09406831695e-11,2996,2.66146744184e-07,2996,53.0,2996,
257,3,0.000262500032127,3007,0.00029959177637,3007,8.83802110523e-11,2953,3.59201673447e-07,2953,46.0,3007,
258,3,0.000210158663722,3030,0.000229431795083,3030,3.15303399777e-11,3030,1.93586470389e-07,3030,39.3333333333,3030,
259,3,0.000142630606665,2906,0.000209689672008,2906,3.10179650027e-11,2906,2.08506138387e-07,2906,27.3333333333,2906,
260,3,0.000325693336055,3082,0.000307497152517,3082,6.17024262374e-11,3032,2.88108561324e-07,3082,39.6666666667,3082,
261,3,0.000259700419972,3018,0.000248903604403,3018,4.08086196747e-11,3018,2.20146313279e-07,3018,24.0,3018,
262,3,0.000180781351829,3104,0.000204464737987,3104,3.37412657172e-11,3104,1.9284733348e-07,3104,37.6666666667,3104,
263,3,0.000344403921961,2967,0.000308742332488,2967,4.8106258579e-10,3114,5.7049736329e-07,2967,40.3333333333,2967,
264,3,0.00037340233815,2998,0.000357427159638,2998,2.95445117127e-10,3114,4.43452061757e-07,3114,54.6666666667,2998,
265,3,0.000160804622583,3063,0.000245521334745,3063,3.18280524101e-11,3063,2.28569352074e-07,3063,37.0,3063,
266,3,0.000169267297047,3133,0.000177930099225,3133,3.10020201076e-11,3133,1.93779586398e-07,3133,24.6666666667,3133,
267,3,0.00018631617365,3084,0.000184645938846,3027,3.98962152334e-11,3027,1.86823034901e-07,3027,19.6666666667,3027,
268,3,0.000204715955942,3159,0.000255700807718,3159,3.12131166536e-11,3159,2.03382722262e-07,3159,32.6666666667,3159,
269,3,0.000308385941991,3082,0.000362087236282,3082,5.00332384844e-11,3082,2.855323801e-07,3082,48.0,3159,
270,3,0.000192338722421,3053,0.000299690881688,3053,4.35646664617e-11,3053,2.37461293153e-07,3053,46.3333333333,3063,
271,3,0.000280074165832,3145,0.000194525387327,3145,1.35845417659e-11,3145,1.46907455623e-07,3087,9.66666666667,3087,
272,3,0.000169500509739,3122,0.000169995365291,3122,4.24967858395e-11,3122,2.10985995068e-07,3170,20.3333333333,3170,
273,3,0.000306236197007,3176,0.00030107295876,3176,4.54555262097e-11,3176,2.27723364539e-07,3176,60.0,3176,
274,3,0.000244672365874,3177,0.000230663594758,3177,2.19292352715e-10,3177,3.25424900125e-07,3177,28.0,3177,
275,3,0.000301881443157,3177,0.000310090847332,3177,5.7112177103e-10,3131,1.34122821273e-06,3131,42.0,3177,
276,3,0.000290175691516,3183,0.000286373087926,3183,6.22641632775e-11,3183,2.63118980263e-07,3183,47.3333333333,3183,
277,3,0.000280892627261,3086,0.000300089184136,3086,4.7680966014e-11,3086,2.2784594822e-07,3086,41.6666666667,3086,
278,3,0.000291143612867,3108,0.000275606548406,3108,2.46662125243e-10,3108,3.23567482906e-07,3108,35.0,3108,
279,3,0.000214467988221,3202,0.000250456422913,2959,4.21394944376e-09,2916,2.53794155603e-06,2916,34.0,3202,
280,3,0.000280988678103,3207,0.00027270078141,3207,6.29674436928e-09,3207,2.65514100465e-06,3207,29.6666666667,3207,
281,3,0.000368144795815,3207,0.000383602476389,3207,6.05986201237e-09,3207,2.54886388771e-06,3207,47.0,3207,
282,3,0.000336261306192,2811,0.000328475005236,2811,8.39022933794e-10,3209,1.2740275323e-06,3209,51.6666666667,2811,
283,3,0.000211050963957,3211,0.000187835199423,3211,4.17615938551e-11,3211,2.26003500162e-07,3211,27.6666666667,3211,
284,3,0.000189164792602,2837,0.000221808799456,3219,2.63281810397e-11,3219,1.85339901469e-07,3219,21.6666666667,3219,
285,3,0.000332748456905,3224,0.000342635847088,3224,5.91019331873e-11,3224,2.69110477911e-07,3224,54.3333333333,3224,
286,3,0.000131915560049,2953,0.000194270417904,2953,7.16245653572e-11,2953,3.10888532656e-07,2953,23.6666666667,2953,
287,3,0.000323180304632,3114,0.000271359077702,3114,5.21878276521e-10,3239,5.02879689968e-07,3114,33.6666666667,3114,
288,3,0.000233841357108,3231,0.00026277103673,3231,5.12060667158e-11,3231,2.44080468543e-07,3231,40.3333333333,3231,
289,3,0.000150772040277,3244,0.000125700541875,3244,1.35870979507e-11,3244,1.4855116492e-07,3244,10.3333333333,3244,
290,3,0.000293304213765,3177,0.000354420973859,3246,2.39287949972e-10,3177,3.97205665188e-07,3177,48.0,3246,
291,3,0.000129483630349,3247,0.000160757497771,3247,2.32394930983e-11,3247,1.69578596984e-07,3247,23.0,3247,
292,3,0.000126033479108,3251,0.000154335084091,2684,2.0408878523e-11,2684,1.68772910448e-07,2684,16.6666666667,2684,
293,3,0.000217249987421,3159,0.000246385692425,3159,3.03277492083e-11,3159,2.0074585253e-07,3159,31.3333333333,3159,
294,3,0.00024480649332,3218,0.000309165330864,3218,1.01009074147e-09,3192,1.26575436243e-06,3192,42.0,3218,
295,3,0.00013427465704,3247,0.000165333413735,3247,2.41122632217e-11,3247,1.70136537535e-07,3247,24.3333333333,3247,
296,3,0.000328695717681,3176,0.000338557575181,3176,4.9759376918e-11,3176,2.39449209628e-07,3176,67.6666666667,3176,
297,3,0.00023203864075,3271,0.000255715399091,3271,3.27982630316e-11,3271,1.97174931494e-07,3271,30.0,3271,
298,3,0.000307203191185,3141,0.000313300071769,3271,4.60315573086e-11,3141,2.29699389855e-07,3141,38.6666666667,3271,
299,3,0.000200848004011,3279,0.000259557812853,3279,4.83817595067e-11,3279,2.65620497986e-07,3279,37.6666666667,3279,
300,3,0.000412805838386,3177,0.000414137969021,3177,2.57371499637e-10,3177,4.34083061151e-07,3177,64.6666666667,3184,
301,3,0.000289850287376,3159,0.000310130933099,3159,4.11791525096e-11,3159,2.376518577e-07,3159,42.0,3159,
302,3,0.000108590129991,2927,0.000148813886654,2927,4.13263082377e-09,2927,2.29139501296e-06,2927,14.6666666667,2927,
303,3,0.000183522214842,3243,0.000230673874632,3243,5.60799956986e-11,3284,2.47907237971e-07,3284,32.0,3243,
304,3,0.000199770025822,2617,0.000240352621921,2617,2.88049800703e-11,3285,1.88076755913e-07,3285,29.6666666667,2617,
305,3,0.000185746296375,3246,0.000289291568437,3246,1.19722077748e-09,3233,1.29310547967e-06,3233,39.0,3246,
306,3,0.000173764506069,3246,0.000276471164875,3246,4.6120990538e-11,3246,2.53123736482e-07,3246,36.6666666667,3246,
307,3,0.000337848135066,3288,0.000341756996167,3288,8.5337996608e-11,3263,3.18671372485e-07,3263,57.0,3288,
308,3,0.000413388373909,3264,0.000418489533736,3264,8.54082734878e-11,3264,3.67034623795e-07,3264,70.0,3264,
309,3,0.000397894980246,3295,0.000355201198254,3295,9.30134835466e-11,3295,3.21376077132e-07,3295,62.6666666667,3295,
310,3,0.000409402365362,3295,0.00044642076879,3246,8.72715802545e-11,3295,3.45256769659e-07,3246,73.3333333333,3295,
311,3,0.000207197365189,3297,0.000280598161407,3297,1.78658507229e-10,3275,3.58084495426e-07,3275,40.0,3297,
312,3,0.000109810972188,3039,0.000137808984903,2990,2.80328397405e-11,2990,1.83286005925e-07,2990,16.0,2990,
313,3,0.000405196967135,3294,0.000437200509468,3294,9.38208327499e-11,3294,3.75915557856e-07,3294,73.6666666667,3294,
314,3,0.000307624832782,3304,0.000320981221871,3304,4.92110333365e-11,3304,2.51782135987e-07,3304,50.6666666667,3304,
315,3,0.000284742627691,3304,0.000323745015392,3304,5.24176397443e-11,3304,2.66811952845e-07,3304,49.3333333333,3304,
316,3,0.000354382274803,3295,0.000347596614565,3295,7.056098514e-11,3295,2.89520882392e-07,3295,57.6666666667,3295,
317,3,0.000336525975867,3310,0.000280451846919,3310,2.15527754909e-10,3310,3.36816193529e-07,3310,36.3333333333,3310,
318,3,0.000373628384225,3310,0.000362092017195,3310,6.0066407192e-10,3239,6.04996546306e-07,3310,48.0,3310,
319,3,0.000440550096846,3310,0.00042531069153,3310,2.35745568511e-10,3310,4.03277831233e-07,3310,62.6666666667,3291,
320,3,0.000315490351077,3313,0.000257523827554,3313,4.07082731981e-11,3313,2.07744889484e-07,3313,32.6666666667,3313,
321,3,0.000134504207758,3318,0.000151699982325,3223,2.02661413225e-11,3223,1.80085842575e-07,3223,15.3333333333,3223,
322,3,0.000439424484271,3291,0.000401121961871,3294,9.5463672931e-11,3294,3.54991934337e-07,3294,70.6666666667,3294,
323,3,0.000283860410257,3313,0.000277201066103,3329,1.15607582878e-09,3329,1.26016426315e-06,3329,35.6666666667,3329,
324,3,0.00036990903039,3313,0.000360941031377,3329,1.16439375223e-09,3329,1.27809885843e-06,3329,47.3333333333,3329,
325,3,0.000426855296703,3307,0.000409858517872,3307,6.30406768201e-11,3307,2.69741978334e-07,3307,87.3333333333,3307,
326,3,0.000188001482967,2857,0.000205671703086,2857,3.11744945216e-11,2857,1.91116447238e-07,2857,36.0,2857,
327,3,0.000213327099596,3309,0.000225250549651,3309,2.92346280419e-11,3309,1.86714623513e-07,3309,27.3333333333,3309,
328,3,0.000125708656559,3338,0.000134091402196,3338,1.76828277336e-11,3338,1.57776177501e-07,3338,16.0,3338,
329,3,0.000353475095805,3340,0.000336480902122,3340,6.39748381135e-11,3340,2.94396962258e-07,3340,55.6666666667,3340,
330,3,0.000423814080971,3307,0.00041450317169,3307,6.30744026316e-11,3307,2.70395988305e-07,3307,88.3333333333,3307,
331,3,0.000181115343153,3175,0.000182807603478,3175,2.36623462084e-11,3344,1.67497115093e-07,3344,24.0,3344,
332,3,0.000339675625321,3340,0.000366657239384,3340,9.81884108069e-11,3347,3.91103781244e-07,3330,60.0,3340,
333,3,0.000387556731773,3310,0.000319382522348,3310,3.77412704156e-10,3310,4.64841014372e-07,3310,42.3333333333,3310,
334,3,0.000358768008899,3310,0.000313667345005,3310,3.7375999681e-10,3310,4.62623868615e-07,3310,41.6666666667,3310,
335,3,0.000209656216267,3268,0.00023866563267,3268,3.47647557767e-11,3268,1.99179268732e-07,3268,42.6666666667,3268,
336,3,0.000377800883002,3363,0.000337382555951,3363,8.01627274678e-11,3363,3.06313068148e-07,3363,59.0,3363,
337,3,0.000164790630142,3290,0.000186206984722,3290,3.41037627934e-11,3290,1.93962912592e-07,3290,23.0,3290,
338,3,0.000288933026868,3265,0.000323819595631,3265,4.20797304414e-11,3265,2.2624988362e-07,3265,46.3333333333,3265,
339,3,0.000322116324063,3340,0.000346231029888,3340,7.87868067935e-11,3347,3.21527439805e-07,3340,56.0,3340,
340,3,0.000302515494598,3370,0.00031094156624,3370,4.55054216707e-11,3370,2.25755571279e-07,3370,59.6666666667,3370,
341,3,0.000227149697627,3441,0.000243586137477,3441,1.01125202809e-13,3441,5.54189149164e-09,3441,18.3333333333,3441,
342,3,0.000227942884082,3429,0.000203017553395,3438,5.01544744513e-11,3429,2.23513264186e-07,3429,12.6666666667,3438,
343,3,0.000153888609617,3497,0.000238918316614,3453,9.80672777206e-14,3453,5.63698236133e-09,3453,17.6666666667,3453,
344,3,0.000294779312063,3517,0.000298998421251,3517,7.35185653347e-13,3517,1.04594195666e-08,3546,30.3333333333,3517,
345,3,0.000336441921,3545,0.000398710404684,3545,1.23901363276e-12,3545,1.18370110152e-08,3545,38.3333333333,3545,
346,3,0.000266318626251,3602,0.000239139246214,3602,7.36252445018e-14,3602,5.27307790103e-09,3602,11.3333333333,3602,
347,3,0.00032405565577,3602,0.000266851171438,3602,5.2643478275e-13,3508,9.27226094109e-09,3508,13.6666666667,3602,
348,3,0.000273987355728,3617,0.000285429583759,3617,2.96817672817e-11,3617,8.60951161254e-08,3617,24.0,3617,
349,3,0.00024749994455,3619,0.000214219337277,3619,6.92726078593e-14,3619,5.20513940398e-09,3619,10.0,3619,
350,3,0.00033404199263,3624,0.000374593125395,3624,2.54899471096e-11,3624,5.00208026689e-08,3624,35.6666666667,3624,
351,3,0.000244672259215,3669,0.000262482239225,3669,3.99325130574e-13,3669,8.74981062418e-09,3583,26.3333333333,3669,
352,3,0.000230356212267,3675,0.000208294681325,3675,2.79147250098e-13,3675,7.13839851512e-09,3675,17.6666666667,3675,
353,3,0.000252865330837,3602,0.000203183767476,3602,6.36521668712e-14,3602,5.20722955503e-09,3602,9.33333333333,3602,
354,3,0.000165939486032,3705,0.000190683371046,3705,8.4447481972e-14,3705,5.41965244469e-09,3705,14.0,3705,
355,3,0.000241481219669,3690,0.000223811487146,3690,1.04012187986e-13,3690,5.55667741158e-09,3690,17.3333333333,3690,
356,3,0.000221498875962,3669,0.000237906158644,3669,4.77917920568e-13,3674,7.86154617776e-09,3669,23.6666666667,3669,
357,3,0.000186145455945,3659,0.000158719946446,3659,5.41634189906e-14,3659,5.1140792727e-09,3659,7.0,3659,
358,3,0.000269909572211,3602,0.000228051082278,3602,7.28789651648e-14,3602,5.26289886394e-09,3602,11.0,3602,
359,3,0.000337311497671,3602,0.0002642633181,3602,8.18699296912e-14,3602,5.32809959896e-09,3602,13.0,3602,
360,3,0.00018229244773,3760,0.000219745915562,3760,1.15201629711e-13,3541,7.17094992957e-09,3541,14.6666666667,3760,
361,3,0.000206908576671,3760,0.000256428820841,3760,1.28949630393e-13,3541,7.50721569321e-09,3541,17.6666666667,3760,
362,3,0.000218283471652,3760,0.000223233488239,3760,8.69728026131e-14,3760,5.63296191271e-09,3760,14.6666666667,3760,
363,3,0.000344803812742,3765,0.000483377911064,3765,1.8991163436e-11,3765,5.08518179783e-08,3765,42.0,3765,
364,3,0.000353878519185,3765,0.00045130574668,3765,1.86062332662e-11,3765,4.9293530602e-08,3765,38.0,3765,
365,3,0.000353878519185,3765,0.00045130574668,3765,1.86062340576e-11,3765,4.92935305996e-08,3765,38.0,3765,
366,3,0.000505596965262,3765,0.000636350029873,3765,1.97607107814e-11,3765,5.40107127063e-08,3765,61.0,3765,
367,3,0.000231648183144,3620,0.000284234869894,3620,1.14251172146e-13,3620,6.03046312787e-09,3620,23.0,3620,
368,3,0.000167019671913,3782,0.000167768690396,3782,1.77721319666e-13,3782,7.31556365449e-09,3712,9.33333333333,3782,
369,3,0.000221115828387,3735,0.000181431230553,3735,6.03109247067e-14,3735,5.17462586465e-09,3735,8.33333333333,3735,
370,3,0.000381187640819,3786,0.000365619776876,3786,5.85481211115e-11,3734,9.3343531284e-08,3786,37.6666666667,3786,
371,3,0.00027820159033,3619,0.000224362402306,3619,7.25600356071e-14,3619,5.22820304268e-09,3619,10.6666666667,3619,
372,3,0.000216019813166,3612,0.000245582744444,3612,1.32953011472e-11,3805,4.56609944708e-08,3805,21.3333333333,3612,
373,3,0.000240297488252,3614,0.000225523237751,3614,2.34536586488e-11,3614,4.75913887039e-08,3614,17.6666666667,3614,
374,3,0.000120572922695,3604,0.000142580311851,3604,5.53726605887e-14,3604,5.13021608161e-09,3604,7.33333333333,3604,
375,3,0.000216231400635,3794,0.000182342651014,3794,2.57786416703e-11,3794,2.16844658373e-07,3794,9.33333333333,3794,
376,3,0.000321745872329,3839,0.000359752925391,3839,1.36270765226e-13,3839,6.21475935197e-09,3839,30.3333333333,3839,
377,3,0.000264274362804,3801,0.000233766715107,3801,9.22901418133e-14,3801,5.37637091383e-09,3801,14.6666666667,3801,
378,3,0.000369904659966,3854,0.000308970157892,3854,1.31981439662e-13,3854,5.81800448529e-09,3854,25.0,3854,
379,3,0.00021227945761,3856,0.000148641033931,3856,4.96849515797e-14,3856,5.07661258476e-09,3856,6.0,3856,
380,3,0.000387841478081,3857,0.000331350782207,3857,1.38375858584e-13,3857,5.96391144232e-09,3857,29.0,3857,
381,3,0.000232992501525,3860,0.000259607069202,3860,1.07168245246e-13,3860,5.79722468614e-09,3860,19.3333333333,3860,
382,3,0.000207826778336,3860,0.000274267606837,3701,1.09214775856e-13,3701,5.86531671058e-09,3860,21.0,3701,
383,3,0.00024677583127,3719,0.000282019780037,3719,1.13155890489e-13,3719,5.89972879891e-09,3860,22.0,3719,
384,3,0.000303648492415,3760,0.000342721176457,3760,1.28705091353e-13,3760,6.25374280733e-09,3760,25.6666666667,3760,
385,3,0.000240200417093,3760,0.000274023511425,3760,1.07923229856e-13,3760,6.0416288316e-09,3760,19.6666666667,3760,
386,3,0.000411899518309,3765,0.000579209338963,3765,1.88585710444e-11,3765,5.10783960439e-08,3765,53.0,3765,
387,3,0.000454452319785,3870,0.000432535390984,3870,5.08340318255e-12,3870,1.94003416378e-08,3870,46.6666666667,3870,
388,3,0.000172674245355,3484,0.000196720555734,3484,1.4922104632e-13,3484,5.9934046953e-09,3484,18.0,3484,
389,3,0.000391013767312,3870,0.000380110057529,3870,2.48825991858e-11,3875,5.4758200005e-08,3875,41.0,3870,
390,3,0.000128159249559,3758,0.000133175979963,3758,5.2386751852e-14,3758,5.13533551048e-09,3758,7.33333333333,3758,
391,3,0.000186488084653,3881,0.000182820215543,3881,5.85579992225e-14,3881,5.13836587858e-09,3881,8.0,3881,
392,3,0.000145821469453,3882,0.000153504151848,3882,1.90712752962e-13,3882,6.76167419629e-09,3882,9.33333333333,3882,
393,3,0.000465999136051,3857,0.000393850358378,3857,1.5917354785e-13,3857,6.23322175674e-09,3857,36.0,3857,
394,3,0.000169192489172,3782,0.000161112245866,3782,1.73070329567e-13,3782,7.27886619853e-09,3712,8.66666666667,3782,
395,3,0.000182374090355,3794,0.000159485371531,3794,2.57529365811e-11,3794,2.16771008615e-07,3794,7.66666666667,3794,
396,3,0.000225365575332,3493,0.000155148360647,3493,1.14034508973e-10,3893,4.29853042576e-07,3662,8.0,3493,
397,3,0.000350579973193,3880,0.000361789351313,3880,5.45764541352e-11,3880,9.2140434055e-08,3880,37.0,3880,
398,3,0.000390623967332,3693,0.000388839099295,3693,2.82508672669e-11,3693,5.55151643581e-08,3693,38.3333333333,3693,
399,3,0.000219767314837,3910,0.000211405184777,3716,1.31377277868e-11,3805,4.61572157622e-08,3805,15.0,3716,
